epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,0.9193654242208449,2.24960656493131,True,148.27692380927243,0.0,50.617124793152094,0.0
2,0.4453337409738767,1.98766563413218,True,165.56837557641697,0.0,36.76294563227409,0.0
3,0.2575907450863871,2.4464563279968807,True,80.85260781542215,0.0,61.43485688610887,0.0
4,0.22131702038696258,1.577487099411493,True,103.74098800600265,0.0,90.0,0.0
5,0.16167613055746435,1.1290868460575463,True,98.34425230283995,0.0,51.003861003861005,0.0
6,0.1747543951970036,1.2092420890735789,True,58.76201614887098,0.03088803088803089,17.71544096552727,0.003861003861003861
7,0.19964307281425445,1.617829913616387,True,35.920145631296755,0.05405405405405406,56.89056361135829,0.015444015444015444
8,0.1933004589656652,1.1174521514797526,True,82.65999845329054,0.03474903474903475,44.11690602891694,0.007722007722007722
9,0.11986809691130104,1.0004322767568439,True,66.8341225290448,0.0,15.557094343150444,0.0
10,0.14525705102389141,0.8744967897097072,True,43.97738022969956,0.09652509652509653,16.042209792551386,0.019305019305019305
11,0.10038537652058116,0.8637064101065565,True,55.88146395296664,0.0,51.59790010111673,0.0
12,0.11346384406216063,0.6994801623409086,True,62.36423464999696,0.003861003861003861,11.596279779657664,0.0
13,0.10574948143655971,0.7908204054187628,True,62.37970587484625,0.03088803088803089,12.77044031875474,0.015444015444015444
14,0.11894180657247365,1.1127179016118367,True,42.11925214966292,0.1274131274131274,10.291759352886539,0.03474903474903475
15,0.0879901360594115,0.41050449668761,True,58.56221497001335,0.003861003861003861,12.12024030584166,0.0
16,0.08218600522032228,0.3944767055670009,True,89.71562023972912,0.0,91.08108108108108,0.0
17,0.07217499354885797,0.4965639273586906,True,47.316605733628435,0.11583011583011583,10.586499644522501,0.03474903474903475
18,0.08198396466924983,0.3848631585672389,True,45.667919497692445,0.0,44.96464888285486,0.0
19,0.10953538612288943,0.7109069395151052,True,134.99936743776772,0.0,21.928242966475175,0.0
20,0.0568735346324363,0.8174018084859245,True,51.76541585443563,0.011583011583011582,16.14762634021665,0.0
