epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,1.016640337376759,2.7530987122656536,True,100.0,0.0,57.16216216216216,0.0
2,0.4604251908844915,1.8467410482914883,True,99.97613973138876,0.0,57.16216216216216,0.0
3,0.291262972200739,1.7251023858349621,True,168.57142857142858,0.0,57.16216216216216,0.0
4,0.24358220385580226,1.078230152770946,True,100.0,0.0,57.16216216216216,0.0
5,0.1632930290853155,0.9949167144524241,True,166.50262963725794,0.0,57.16216216216216,0.0
6,0.13938264889192992,1.150071313026536,True,80.0,0.0,57.16216216216216,0.0
7,0.1437003717854105,0.5776671914430946,True,168.57142857142858,0.0,57.16216216216216,0.0
8,0.1298413823262371,0.8531327054006731,True,73.25794571983307,0.03861003861003861,56.50332824649958,0.0
9,0.19522573130911794,1.5912686802024785,True,39.210329460821555,0.2857142857142857,57.16216216216216,0.0
10,0.20099123027817956,0.9138479526098002,True,100.00000412399704,0.0,81.84103549677432,0.0
11,0.11977020413454237,0.5621731627265746,True,118.57142857142857,0.0,57.16216216216216,0.0
12,0.10562158436996155,0.4920961690011214,True,100.00000212091277,0.0,57.16216216216216,0.0
13,0.08977233692361362,0.4526517868869539,True,100.0,0.0,57.16216216216216,0.0
14,0.08233085326079664,0.35051268234844996,True,100.0,0.0,57.16216216216216,0.0
15,0.10270364894049949,0.8850824790288857,True,100.0,0.0,57.16216216216216,0.0
16,0.15232552992629594,1.1086594279367323,True,168.57142892491404,0.0,56.2375570632316,0.0
17,0.11581146254621703,0.5781922418160111,True,168.57142857142858,0.0,57.16216216216216,0.0
18,0.09264323452551818,0.376164318893283,True,168.57142857142858,0.0,57.16216216216216,0.0
19,0.08362122580152133,0.4842301367351193,True,168.57142857142858,0.0,57.16216216216216,0.0
20,0.06983288721149337,0.5281365632932019,True,168.57142857142858,0.0,57.16216216216216,0.0
