epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,1.1880209506568262,2.252753867337099,True,45.0,0.0,57.18481243531216,0.0
2,1.0622564382472282,2.0915307558596106,True,45.0,0.0,47.472934406236334,0.0
3,0.7551294130794073,1.793529400198812,True,144.54922195198913,0.0,57.16216216216216,0.0
4,0.3139448923579717,1.5919806543493726,True,134.99999907210068,0.0,46.54729078531726,0.0
5,0.18913826472678427,1.4331536929460638,True,52.01006561678809,0.0694980694980695,26.043560996248914,0.019305019305019305
6,0.13619764502775872,0.7608634620464929,True,41.7480948336106,0.09652509652509653,29.69828078852657,0.019305019305019305
7,0.145530865101491,1.0527652806551107,True,28.466073997232446,0.11196911196911197,51.94443312920198,0.019305019305019305
8,0.11545174770941169,0.6215624912671635,True,126.17033954891,0.0,17.95984435924347,0.0
9,0.11044724342429031,0.52885188162747,True,28.035151595774764,0.10810810810810811,86.4702246506702,0.02702702702702703
10,0.12838547651545476,0.8503990473765457,True,97.73719241100446,0.0,36.579730665476625,0.0
11,0.09158188331935366,0.5155913279872157,True,92.53708734417974,0.0,34.711200682583005,0.0
12,0.08573622546963773,0.4861156500184009,True,59.107519559511864,0.023166023166023165,11.655702768030315,0.0
13,0.06677409529812255,0.4702770874325394,True,78.77170053642229,0.0,42.59781952921488,0.0
14,0.1300403428090326,1.2897757834544472,True,90.44980112463685,0.0,55.32099539800961,0.0
15,0.12323386310520819,0.6206769758518793,True,32.69536534607641,0.09266409266409266,90.0,0.02702702702702703
16,0.0962347744695716,0.7362955354998211,True,49.32048513464141,0.10038610038610038,9.254737276368159,0.007722007722007722
17,0.08827396453816001,0.940107568804512,True,132.69382841706735,0.0,32.62070963488583,0.0
18,0.01866708143409026,0.4704115300956524,True,78.14375128416555,0.0,19.53325529528861,0.0
19,0.005672064700590099,0.22838580572925668,True,52.92636267933635,0.0694980694980695,6.855046798478683,0.015444015444015444
20,0.004807162508999897,0.23633075777876011,True,53.20318529182419,0.019305019305019305,11.581953303190847,0.0
