key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw215.00_pitch-50.00,0.007465815447338108,0.019375826087944976,0.074945843140182,0.7414689691100869,0.614684018454155,0.011910010640606868,5622,1.2174979719917172,0.008291790786897891,0.016183699999999135,3579,340,1703
yaw215.00_pitch-55.00,0.010234552171066634,0.019525882610389435,0.07605606392953945,0.7432698774882858,0.4758468861417317,0.0092913304393228,5631,12.58900848926462,0.011348677214325538,0.016188599999999553,3556,375,1700
yaw215.00_pitch-60.00,0.020211134914548762,0.01858141506014494,0.077100949869851,0.7589988827438443,0.08770698297888986,0.0016297198544038202,5651,38.279047680788764,0.02233198465231685,0.016476500000003114,3532,416,1703
yaw215.00_pitch-65.00,0.0070891199472510585,0.01811125437304608,0.07789582649190473,0.7674939057880299,0.6085792954351422,0.011022134425795022,5598,0.7982464178008096,0.007907175123475886,0.017009800000000297,3441,457,1700
yaw215.00_pitch-70.00,0.008730552705646901,0.017759988958589306,0.0779295206499517,0.7721019093859868,0.5084145195132836,0.009029436252942405,5671,5.394411833985906,0.009612669661852891,0.016556299999997748,3472,495,1704
yaw215.00_pitch-75.00,0.010573134923668572,0.018143543957481658,0.07843442236289466,0.7686788094959579,0.41725084424266284,0.007570409033813086,5664,20.532102771658742,0.011655809920804911,0.016502700000000203,3444,520,1700
yaw215.00_pitch-80.00,0.02166203339618264,0.018364983934656194,0.08137835458120082,0.7743259368026264,0.1795291230995661,0.0032970494615264453,5659,46.11036627176338,0.02390129620208797,0.017361499999999808,3411,549,1699
yaw215.00_pitch-85.00,0.013239573746191214,0.017525241545070378,0.08382473926433849,0.7909299605477433,0.24454258093148318,0.004285667798879164,5658,17.764725138914933,0.014610766049699004,0.016886199999998297,3383,568,1707
yaw215.00_pitch-90.00,0.008621218601258876,0.016772239833659976,0.08661195779208712,0.8063519142019407,0.48598286890954945,0.0081510212324011,5644,8.16467070434468,0.00953769826814362,0.0176589000000007,3334,598,1712
yaw220.00_pitch+00.00,0.009095396966144477,0.03415971607625872,0.09503831033967163,0.6405689878726778,0.7337390935615578,0.025064319110114246,5849,0.4632053336599057,0.00970961397502878,0.01747749999999826,3914,273,1662
yaw220.00_pitch+05.00,0.009684011256577028,0.053707926150245354,0.1472874767368343,0.6353530704704249,0.8196912085287659,0.044023914893668324,5876,1.8831867787212901,0.010290475081994453,0.017822900000002306,3908,287,1681
yaw220.00_pitch+10.00,0.010044771584073874,0.07912804104665201,0.2125924176827155,0.627794622643847,0.8730567387842736,0.06908326946257815,5888,4.6294584108018055,0.010652074396828434,0.01667099999999877,3920,287,1681
yaw220.00_pitch+15.00,0.013267367195572411,0.09352543497232921,0.2431753299505275,0.6153991649097119,0.858141614636727,0.0802580677767568,5897,22.66312188496343,0.014048033952946794,0.016800700000001,3916,295,1686
yaw220.00_pitch+20.00,0.011131797572078057,0.07943618995157146,0.2099712620554427,0.6216806568005653,0.8598649107055033,0.0683043923794934,5907,1.509215144371681,0.011766851057580732,0.016796100000000536,3942,284,1681
yaw220.00_pitch+25.00,0.01610966927018024,0.05340436104144504,0.14585240461911325,0.6338465506900073,0.6983454355407762,0.0372946917712648,5894,17.650320955674587,0.017066262442832242,0.017921900000001045,3901,307,1686
yaw220.00_pitch+30.00,0.026402445502261753,0.033124471754395576,0.09814384855721253,0.6624905967989853,0.20293233057344737,0.006722026252133823,5902,14.775221991094131,0.02793231149762835,0.017248599999998504,3934,290,1678
yaw220.00_pitch+35.00,0.03279109663681429,0.0232632763024141,0.07731603915322419,0.6991144844304407,0.40956485279811844,0.009527820334400187,5892,45.004693556029004,0.03475002567502177,0.01747259999999784,3923,291,1678
yaw220.00_pitch+40.00,0.040746662882123814,0.01949268757011442,0.07089040076153769,0.7250306478632524,1.0903563316017708,0.021253975312009395,5897,33.47700990393652,0.04314424219964131,0.016125999999999863,3932,295,1670
yaw220.00_pitch+45.00,0.023194132586732055,0.019064277686036052,0.06966377541888184,0.7263387238000767,0.21662792415791257,0.004129854900696003,5868,7.125355242497281,0.024680272876952743,0.016315200000001084,3894,294,1680
yaw220.00_pitch+50.00,0.03865468091018471,0.01857427107338926,0.07023560804022788,0.735543386158902,1.0810873685139648,0.02008040983679545,5841,22.364547129819925,0.041321569922598056,0.017473299999998915,3887,286,1668
yaw220.00_pitch+55.00,0.07377420097018295,0.017450193245043717,0.07123029407377557,0.7550172511295549,3.2277010881318824,0.05632400772513923,5802,47.42286977699028,0.07939418901433876,0.01675620000000322,3849,289,1664
yaw220.00_pitch+60.00,0.04170236638636146,0.016456212818670116,0.0723736543477491,0.7726215020233821,1.534141168802141,0.025246153567691346,5770,34.057459875142506,0.04512807550050978,0.016451799999998684,3811,293,1666
yaw220.00_pitch+65.00,0.032189758646455735,0.016141126316177624,0.07364984110452695,0.7808396315034888,0.994269669657017,0.01604863233027811,5734,37.8996187873354,0.03505273896582151,0.01645339999999962,3771,298,1665
yaw220.00_pitch+70.00,0.012263301583497097,0.01568839021598848,0.07478675864132206,0.7902250277855986,0.218319954140405,0.0034250886324913837,5707,1.721661560657909,0.013417186701462679,0.017143600000000703,3750,297,1660
yaw220.00_pitch+75.00,0.0114374985574475,0.015100412711899809,0.07563432013278551,0.8003497263492401,0.24257046640624372,0.0036629141544523083,5733,2.8327772129759627,0.012456930385048989,0.016848199999998315,3774,297,1662
yaw220.00_pitch+80.00,0.009789623188266865,0.01439238815218591,0.07623903308939592,0.811220216613847,0.3198055051912965,0.004602764963919046,5775,0.6680672398525103,0.010584635673456685,0.01748579999999933,3816,294,1665
