epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,0.48502384808103916,0.3874170559226123,True,137.28809536377895,0.0,46.47004442693644,0.0
2,0.45008179444377705,0.2569523953826689,True,143.6496237972068,0.0,46.2684964254556,0.0
3,0.449388787402945,0.24346455364500366,True,149.99232971898377,0.0,46.2713872208242,0.0
4,0.4482358683974056,0.21647217151114576,True,141.87027920166958,0.0,46.32200521854936,0.0
5,0.4468040486513558,0.2251736437860992,True,145.4576496138996,0.0,46.3816890534819,0.0
6,0.44110124242507803,0.23833540404296244,True,143.77429797438523,0.0,46.631129551117944,0.0
7,0.430780053643857,0.3038645456855514,True,145.61341976198912,0.0,48.37050878878819,0.0
8,0.42131784053172094,0.47604734935908516,True,148.91113470880222,0.0,48.29560342108881,0.0
9,0.4104279375682443,0.5291236079137538,True,144.14610179280683,0.0,49.74895759420757,0.0
10,0.4035694210206048,0.6640429266719349,True,145.74053556555486,0.0,49.853208985970745,0.0
11,0.39090049216302775,0.8258732378431698,True,151.72880469878208,0.0,51.34931969536922,0.0
12,0.3809649888741768,1.3717259816438236,True,162.21508680669498,0.0,51.67708165650202,0.0
13,0.3508953578391318,1.3910551845792696,True,143.1340771811119,0.0,53.623748737642664,0.0
14,0.31959383315959217,2.6969238428089075,True,120.92903106622254,0.0,54.83718793583193,0.0
15,0.2890154259689784,2.3860120383043055,True,129.62295915123119,0.0,54.69339252571111,0.0
16,0.27945099291154896,3.0171150100836788,True,123.15122291296146,0.0,54.466058941306294,0.0
17,0.27119827851400535,2.4347290372871044,True,128.32947863954834,0.0,55.020692985001446,0.0
18,0.26564976850808675,2.11810274323311,True,146.11443863181995,0.0,56.79552918607836,0.0
19,0.26432712830729405,2.802048457985542,True,147.25788930596417,0.0,57.3761804729042,0.0
20,0.266650005164793,3.4646699433671744,True,139.71507027820041,0.0,58.20834700373437,0.0
