yaw,pitch,total_ocs_m2,metal_body_ocs_m2,solar_panel_ocs_m2,baffle_ocs_m2,occlusion_ratio_frac
180.0,-80.0,0.0076184709447768,0.0011025270558578,0.0063085135983755,0.0002074302905434,0.8489876879256126
185.0,-80.0,0.0079679457759557,0.0016626418093318,0.0060292037299193,0.0002761002367044,0.9131894832975048
190.0,-80.0,0.0093497865527421,0.0030178009153978,0.0059885067084304,0.0003434789289138,0.9192757602244096
195.0,-80.0,0.0083657343235214,0.0018694798145819,0.0060910537534839,0.0004052007554555,0.891687653419465
200.0,-80.0,0.0079752930929966,0.0012678611847979,0.0062450457812565,0.0004623861269421,0.8532635920555931
205.0,-80.0,0.0085521262837065,0.0014450116616661,0.0065955711762342,0.000511543445806,0.8343735170230704
210.0,-80.0,0.0104751618150498,0.0029700154877622,0.0069532659728669,0.0005518803544205,0.7631819582133179
215.0,-80.0,0.0106940801477128,0.0029044921451215,0.0072097379625199,0.0005798500400712,0.7680789139938047
220.0,-80.0,0.0104128826454509,0.0020813241119851,0.0077448963871991,0.0005866621462665,0.7604611342290742
225.0,-80.0,0.0115782286040535,0.003222168789044,0.0077609812188864,0.000595078596123,0.7325422506503086
230.0,-80.0,0.0125037753071476,0.0033908261568707,0.0085211893003464,0.0005917598499303,0.7049063736029546
235.0,-80.0,0.0123884717879113,0.002751918693491,0.0090593098029862,0.000577243291434,0.697384429447427
240.0,-80.0,0.0128407922886683,0.0030258656130646,0.009274440220888,0.0005404864547155,0.7082206811744682
245.0,-80.0,0.013661401402411,0.0038797163397229,0.0092706442911858,0.0005110407715022,0.72869029747529
250.0,-80.0,0.0179556022459382,0.007885653632633,0.0096108141002154,0.0004591345130897,0.6466205756053127
255.0,-80.0,0.0165047510859582,0.0064941468585893,0.0096028138613681,0.0004077903660007,0.6593513555638575
260.0,-80.0,0.0151889799223431,0.0052358280670543,0.0095984945363977,0.0003546573188909,0.7304900443349993
265.0,-80.0,0.0196492621894006,0.0097913179564552,0.0095899088826022,0.0002680353503431,0.6390910657649956
270.0,-80.0,0.0153460627284699,0.0056697926369182,0.0094887954197111,0.0001874746718406,0.6709630586066189
275.0,-80.0,0.0149291145987784,0.0052497875832562,0.0094957028805907,0.0001836241349314,0.7656821592408037
280.0,-80.0,0.0146316146539751,0.0049961222087767,0.009444021897568,0.0001914705476302,0.7774338401986791
285.0,-80.0,0.0133679986871586,0.0036977946556791,0.0094479560754919,0.0002222479559875,0.7293276863543569
290.0,-80.0,0.0122123420610201,0.0025288959072617,0.0094551567225537,0.0002282894312046,0.688882743667844
295.0,-80.0,0.0122603757303302,0.0025373657277739,0.0094919624647823,0.0002310475377739,0.6811346324989024
300.0,-80.0,0.013599447608911,0.0039029923615369,0.0094685112563197,0.0002279439910543,0.6700862212230402
305.0,-80.0,0.0122357934019603,0.0025259456484585,0.0094754062384231,0.0002344415150785,0.7158771153012717
310.0,-80.0,0.0116930030362466,0.0019681443205986,0.0094776350920907,0.0002472236235572,0.7358160322564322
315.0,-80.0,0.0112376218485933,0.0015134068425384,0.0094830073760376,0.0002412076300172,0.7133664135836504
320.0,-80.0,0.0119793677418407,0.0022582580336544,0.0094855424988585,0.0002355672093276,0.6789385325727992
325.0,-80.0,0.0116456832896124,0.0019390428256717,0.0094608388900292,0.0002458015739115,0.6806164988984034
330.0,-80.0,0.0116635442516163,0.0019181127515778,0.0095020116515724,0.000243419848466,0.6812813516431847
335.0,-80.0,0.0111693416612773,0.0013910310205497,0.0095454913878597,0.0002328192528678,0.7207105771207998
340.0,-80.0,0.0108107249946641,0.0010365392762668,0.0095439894884492,0.000230196229948,0.7228653174452873
345.0,-80.0,0.0110632385380694,0.0012929730303762,0.0095434002741072,0.000226865233586,0.7141646566143194
350.0,-80.0,0.0108705610056126,0.001044738374143,0.0096030449006953,0.0002227777307742,0.7021038427730478
355.0,-80.0,0.010863784131886,0.0009887283378122,0.009656252806889,0.0002188029871847,0.7112315185885585
360.0,-80.0,0.0117809053576277,0.0016468360195305,0.009919918800807,0.00021415053729,0.7178494993111906
0.0,-75.0,0.0130785518809708,0.0028943289410013,0.0099768033947231,0.0002074195452463,0.8441980027925778
5.0,-75.0,0.012913335654948,0.0027072970693182,0.0099787495291171,0.0002272890565126,0.7890079617181082
10.0,-75.0,0.0118525041460735,0.0016254220791303,0.0099806300245807,0.0002464520423625,0.7306262882227369
15.0,-75.0,0.0115148697237007,0.0012772199480974,0.0099783502429472,0.000259299532656,0.700947991323732
20.0,-75.0,0.0106835593671031,0.0006161138821997,0.0097920995716493,0.000275345913254,0.708558520521178
25.0,-75.0,0.0106239571020295,0.0005779813358486,0.0097567443918007,0.00028923137438,0.7183499108449058
30.0,-75.0,0.010611650211546,0.0005654831567992,0.009750744963182,0.0002954220915647,0.723113974166313
