epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,1.092131076187923,1.8569383936733646,True,99.92393947292018,0.0,57.1589041161261,0.0
2,0.5693724787440794,2.0337342135939256,True,116.52921869579889,0.0,58.60633607444616,0.0
3,0.28186846396018717,1.3971448688255896,True,119.81946684494902,0.0,48.55116317723248,0.0
4,0.21093170319137902,1.6035598446538302,True,10.993305692341337,0.5714285714285714,80.88935793136538,0.14285714285714285
5,0.17320471655192046,1.2221006621689365,True,95.54021185797615,0.015444015444015444,38.00419120410004,0.003861003861003861
6,0.19341101073499384,1.1586049204514068,True,47.095305041456776,0.2857142857142857,57.79737791591629,0.14285714285714285
7,0.13054370147914723,0.8816426616835843,True,146.33328423813043,0.0,41.515448045546485,0.0
8,0.13335264352118148,0.5655851120071869,True,29.985990384370663,0.42857142857142855,80.6176734835945,0.14285714285714285
9,0.09573015095344906,0.37182293982558884,True,116.39349671588441,0.0,55.51132565207463,0.0
10,0.11690916988099444,0.8155023288718347,True,15.201659346179152,0.5637065637065637,86.77564422136108,0.17374517374517376
11,0.09091753082285667,0.47284781995508196,True,55.87726047692612,0.21235521235521235,35.2346835895855,0.03474903474903475
12,0.08849377997604937,0.6334905124280612,True,91.18967811849586,0.011583011583011582,41.57894352383365,0.003861003861003861
13,0.12169053251373357,0.9689486919351402,True,111.78401567024613,0.14285714285714285,55.82987606387341,0.0
14,0.09021639737204232,0.5711996787604976,True,34.65258229377187,0.43243243243243246,35.277277184786946,0.1891891891891892
15,0.19457133628171067,1.291512837272968,True,56.79047766431418,0.17374517374517376,45.38973643973067,0.015444015444015444
16,0.13002788667278042,0.6763521943521553,True,103.91254465920585,0.09652509652509653,35.661775478640116,0.03474903474903475
17,0.11818669286781344,0.7087991965796296,True,54.28580376172158,0.2857142857142857,66.54440231028671,0.14285714285714285
18,0.14944805012180887,0.5756648626990336,True,35.08434706581145,0.42857142857142855,89.97433645476706,0.14285714285714285
19,0.08901922061140168,0.7348062638667084,True,102.30525675887768,0.0,50.78224991595653,0.0
20,0.07727936729146488,0.5176372993171079,True,79.46434902868675,0.10424710424710425,27.73240741017242,0.03088803088803089
