geom_id,pose_id,label,camera_exr_src,sun_exr_src,ocs_total,image_usable,status,failed_reason
Hs0_vp,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G3_view_plus,REUSED_BASELINE,0.1950487643480301,True,COMPLETE,
Hs0_vm,A_top1,yaw2450_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.16396582126617432,True,COMPLETE,
Hs0_vm,B_R4,yaw1475_pitchp0125_roll+000,REUSED_26/G4_view_minus,REUSED_BASELINE,0.16372577846050262,True,COMPLETE,
Hs0_vm,C_R3,yaw055_pitch+060_roll+000,REUSED_26/G4_view_minus,REUSED_BASELINE,0.13244368135929108,True,COMPLETE,
Hs0_vm,D1,yaw2450_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.16832934319972992,True,COMPLETE,
Hs0_vm,D2,yaw2450_pitchp0325_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.17359082400798798,True,COMPLETE,
Hs0_vm,D3,yaw2475_pitchp0375_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.18111972510814667,True,COMPLETE,
Hs0_vm,D4,yaw2425_pitchp0225_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.15209978818893433,True,COMPLETE,
Hs0_vm,D5_roll125,yaw2450_pitchp0275_roll+0125,REUSED_26/G4_view_minus,REUSED_BASELINE,0.18548740446567535,True,COMPLETE,
Hs0_vm,D6_roll175,yaw2475_pitchp0300_roll+0175,REUSED_26/G4_view_minus,REUSED_BASELINE,0.13248276710510254,True,COMPLETE,
Hs0_vm,E1_R4roll-15,yaw1475_pitchp0125_roll-015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.16748298704624176,True,COMPLETE,
Hs0_vm,E2_R4roll+15,yaw1475_pitchp0125_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.1622324287891388,True,COMPLETE,
Hs0_vm,F1_edge,yaw2425_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.1567886769771576,True,COMPLETE,
Hs0_vm,F2_edge,yaw2475_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.15863952040672302,True,COMPLETE,
Hs0_vm,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G4_view_minus,REUSED_BASELINE,0.1361619234085083,True,COMPLETE,
Hsp_vp,A_top1,yaw2450_pitchp0275_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2103959023952484,True,COMPLETE,
Hsp_vp,B_R4,yaw1475_pitchp0125_roll+000,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2025701105594635,True,COMPLETE,
Hsp_vp,C_R3,yaw055_pitch+060_roll+000,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.06525265425443649,True,COMPLETE,
Hsp_vp,D1,yaw2450_pitchp0300_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20773978531360626,True,COMPLETE,
Hsp_vp,D2,yaw2450_pitchp0325_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20553602278232574,True,COMPLETE,
Hsp_vp,D3,yaw2475_pitchp0375_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20813722908496857,True,COMPLETE,
Hsp_vp,D4,yaw2425_pitchp0225_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2012261152267456,True,COMPLETE,
Hsp_vp,D5_roll125,yaw2450_pitchp0275_roll+0125,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20210325717926025,True,COMPLETE,
Hsp_vp,D6_roll175,yaw2475_pitchp0300_roll+0175,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.1988244354724884,True,COMPLETE,
Hsp_vp,E1_R4roll-15,yaw1475_pitchp0125_roll-015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.2021504044532776,True,COMPLETE,
Hsp_vp,E2_R4roll+15,yaw1475_pitchp0125_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.19995802640914917,True,COMPLETE,
Hsp_vp,F1_edge,yaw2425_pitchp0275_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.1928921639919281,True,COMPLETE,
Hsp_vp,F2_edge,yaw2475_pitchp0300_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.20542220771312714,True,COMPLETE,
Hsp_vp,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G3_view_plus,REUSED_26/G1_sun_plus,0.19420313835144043,True,COMPLETE,
Hsp_vm,A_top1,yaw2450_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10038704425096512,True,COMPLETE,
Hsp_vm,B_R4,yaw1475_pitchp0125_roll+000,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10096915811300278,True,COMPLETE,
Hsp_vm,C_R3,yaw055_pitch+060_roll+000,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.22555673122406006,True,COMPLETE,
Hsp_vm,D1,yaw2450_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10436384379863739,True,COMPLETE,
Hsp_vm,D2,yaw2450_pitchp0325_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10922176390886307,True,COMPLETE,
Hsp_vm,D3,yaw2475_pitchp0375_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.12155909091234207,True,COMPLETE,
Hsp_vm,D4,yaw2425_pitchp0225_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.08972659707069397,True,COMPLETE,
Hsp_vm,D5_roll125,yaw2450_pitchp0275_roll+0125,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.13269323110580444,True,COMPLETE,
Hsp_vm,D6_roll175,yaw2475_pitchp0300_roll+0175,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.07477579265832901,True,COMPLETE,
Hsp_vm,E1_R4roll-15,yaw1475_pitchp0125_roll-015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.10401695221662521,True,COMPLETE,
Hsp_vm,E2_R4roll+15,yaw1475_pitchp0125_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.09959481656551361,True,COMPLETE,
Hsp_vm,F1_edge,yaw2425_pitchp0275_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.09472297877073288,True,COMPLETE,
Hsp_vm,F2_edge,yaw2475_pitchp0300_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.1009039431810379,True,COMPLETE,
Hsp_vm,F3_edge,yaw240_pitch+015_roll+015,REUSED_26/G4_view_minus,REUSED_26/G1_sun_plus,0.07814623415470123,True,COMPLETE,
Hsm_vp,A_top1,yaw2450_pitchp0275_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1217312142252922,True,COMPLETE,
Hsm_vp,B_R4,yaw1475_pitchp0125_roll+000,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.10252746939659119,True,COMPLETE,
Hsm_vp,C_R3,yaw055_pitch+060_roll+000,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.03296314924955368,True,COMPLETE,
Hsm_vp,D1,yaw2450_pitchp0300_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11584659665822983,True,COMPLETE,
Hsm_vp,D2,yaw2450_pitchp0325_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.11093025654554367,True,COMPLETE,
Hsm_vp,D3,yaw2475_pitchp0375_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.09758520871400833,True,COMPLETE,
Hsm_vp,D4,yaw2425_pitchp0225_roll+015,REUSED_26/G3_view_plus,REUSED_26/G2_sun_minus,0.1308184564113617,True,COMPLETE,
