record_id,region,all_regions,category,yaw,pitch,roll,geom,label,render_needed,roll0_reuse_source,source_seed
R5_neutral__yaw200_pitch+005,R5_neutral,R5_neutral,neutral-control,200,5,60,phase63(L1-G1),yaw200_pitch+005_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,-60,phase63(L1-G1),yaw200_pitch+010_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,-45,phase63(L1-G1),yaw200_pitch+010_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,-30,phase63(L1-G1),yaw200_pitch+010_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,-15,phase63(L1-G1),yaw200_pitch+010_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,0,phase63(L1-G1),yaw200_pitch+010_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,15,phase63(L1-G1),yaw200_pitch+010_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,30,phase63(L1-G1),yaw200_pitch+010_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,45,phase63(L1-G1),yaw200_pitch+010_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw200_pitch+010,R5_neutral,R5_neutral,neutral-control,200,10,60,phase63(L1-G1),yaw200_pitch+010_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,-60,phase63(L1-G1),yaw205_pitch-010_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,-45,phase63(L1-G1),yaw205_pitch-010_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,-30,phase63(L1-G1),yaw205_pitch-010_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,-15,phase63(L1-G1),yaw205_pitch-010_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,0,phase63(L1-G1),yaw205_pitch-010_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,15,phase63(L1-G1),yaw205_pitch-010_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,30,phase63(L1-G1),yaw205_pitch-010_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,45,phase63(L1-G1),yaw205_pitch-010_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-010,R5_neutral,R5_neutral,neutral-control,205,-10,60,phase63(L1-G1),yaw205_pitch-010_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,-60,phase63(L1-G1),yaw205_pitch-005_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,-45,phase63(L1-G1),yaw205_pitch-005_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,-30,phase63(L1-G1),yaw205_pitch-005_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,-15,phase63(L1-G1),yaw205_pitch-005_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,0,phase63(L1-G1),yaw205_pitch-005_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,15,phase63(L1-G1),yaw205_pitch-005_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,30,phase63(L1-G1),yaw205_pitch-005_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,45,phase63(L1-G1),yaw205_pitch-005_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch-005,R5_neutral,R5_neutral,neutral-control,205,-5,60,phase63(L1-G1),yaw205_pitch-005_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,-60,phase63(L1-G1),yaw205_pitch+000_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,-45,phase63(L1-G1),yaw205_pitch+000_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,-30,phase63(L1-G1),yaw205_pitch+000_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,-15,phase63(L1-G1),yaw205_pitch+000_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,0,phase63(L1-G1),yaw205_pitch+000_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,15,phase63(L1-G1),yaw205_pitch+000_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,30,phase63(L1-G1),yaw205_pitch+000_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,45,phase63(L1-G1),yaw205_pitch+000_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+000,R5_neutral,R5_neutral,neutral-control,205,0,60,phase63(L1-G1),yaw205_pitch+000_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,-60,phase63(L1-G1),yaw205_pitch+005_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,-45,phase63(L1-G1),yaw205_pitch+005_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,-30,phase63(L1-G1),yaw205_pitch+005_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,-15,phase63(L1-G1),yaw205_pitch+005_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,0,phase63(L1-G1),yaw205_pitch+005_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,15,phase63(L1-G1),yaw205_pitch+005_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,30,phase63(L1-G1),yaw205_pitch+005_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,45,phase63(L1-G1),yaw205_pitch+005_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+005,R5_neutral,R5_neutral,neutral-control,205,5,60,phase63(L1-G1),yaw205_pitch+005_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,-60,phase63(L1-G1),yaw205_pitch+010_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,-45,phase63(L1-G1),yaw205_pitch+010_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,-30,phase63(L1-G1),yaw205_pitch+010_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,-15,phase63(L1-G1),yaw205_pitch+010_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,0,phase63(L1-G1),yaw205_pitch+010_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,15,phase63(L1-G1),yaw205_pitch+010_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,30,phase63(L1-G1),yaw205_pitch+010_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,45,phase63(L1-G1),yaw205_pitch+010_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw205_pitch+010,R5_neutral,R5_neutral,neutral-control,205,10,60,phase63(L1-G1),yaw205_pitch+010_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,-60,phase63(L1-G1),yaw210_pitch-010_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,-45,phase63(L1-G1),yaw210_pitch-010_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,-30,phase63(L1-G1),yaw210_pitch-010_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,-15,phase63(L1-G1),yaw210_pitch-010_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,0,phase63(L1-G1),yaw210_pitch-010_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,15,phase63(L1-G1),yaw210_pitch-010_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,30,phase63(L1-G1),yaw210_pitch-010_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,45,phase63(L1-G1),yaw210_pitch-010_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-010,R5_neutral,R5_neutral,neutral-control,210,-10,60,phase63(L1-G1),yaw210_pitch-010_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,-60,phase63(L1-G1),yaw210_pitch-005_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,-45,phase63(L1-G1),yaw210_pitch-005_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,-30,phase63(L1-G1),yaw210_pitch-005_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,-15,phase63(L1-G1),yaw210_pitch-005_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,0,phase63(L1-G1),yaw210_pitch-005_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,15,phase63(L1-G1),yaw210_pitch-005_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,30,phase63(L1-G1),yaw210_pitch-005_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,45,phase63(L1-G1),yaw210_pitch-005_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch-005,R5_neutral,R5_neutral,neutral-control,210,-5,60,phase63(L1-G1),yaw210_pitch-005_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,-60,phase63(L1-G1),yaw210_pitch+000_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,-45,phase63(L1-G1),yaw210_pitch+000_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,-30,phase63(L1-G1),yaw210_pitch+000_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,-15,phase63(L1-G1),yaw210_pitch+000_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,0,phase63(L1-G1),yaw210_pitch+000_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,15,phase63(L1-G1),yaw210_pitch+000_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,30,phase63(L1-G1),yaw210_pitch+000_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,45,phase63(L1-G1),yaw210_pitch+000_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+000,R5_neutral,R5_neutral,neutral-control,210,0,60,phase63(L1-G1),yaw210_pitch+000_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,-60,phase63(L1-G1),yaw210_pitch+005_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,-45,phase63(L1-G1),yaw210_pitch+005_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,-30,phase63(L1-G1),yaw210_pitch+005_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,-15,phase63(L1-G1),yaw210_pitch+005_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,0,phase63(L1-G1),yaw210_pitch+005_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,15,phase63(L1-G1),yaw210_pitch+005_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,30,phase63(L1-G1),yaw210_pitch+005_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,45,phase63(L1-G1),yaw210_pitch+005_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+005,R5_neutral,R5_neutral,neutral-control,210,5,60,phase63(L1-G1),yaw210_pitch+005_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,-60,phase63(L1-G1),yaw210_pitch+010_roll-060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,-45,phase63(L1-G1),yaw210_pitch+010_roll-045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,-30,phase63(L1-G1),yaw210_pitch+010_roll-030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,-15,phase63(L1-G1),yaw210_pitch+010_roll-015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,0,phase63(L1-G1),yaw210_pitch+010_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,15,phase63(L1-G1),yaw210_pitch+010_roll+015,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,30,phase63(L1-G1),yaw210_pitch+010_roll+030,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,45,phase63(L1-G1),yaw210_pitch+010_roll+045,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R5_neutral__yaw210_pitch+010,R5_neutral,R5_neutral,neutral-control,210,10,60,phase63(L1-G1),yaw210_pitch+010_roll+060,YES,20_pack (new render),fullrun 中等亮度/中等 contrast 背景对照
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,-60,phase63(L1-G1),yaw230_pitch+015_roll-060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,-45,phase63(L1-G1),yaw230_pitch+015_roll-045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,-30,phase63(L1-G1),yaw230_pitch+015_roll-030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,-15,phase63(L1-G1),yaw230_pitch+015_roll-015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,0,phase63(L1-G1),yaw230_pitch+015_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,15,phase63(L1-G1),yaw230_pitch+015_roll+015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,30,phase63(L1-G1),yaw230_pitch+015_roll+030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,45,phase63(L1-G1),yaw230_pitch+015_roll+045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+015,R1_high_info,R1_high_info,high-info,230,15,60,phase63(L1-G1),yaw230_pitch+015_roll+060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,-60,phase63(L1-G1),yaw230_pitch+020_roll-060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,-45,phase63(L1-G1),yaw230_pitch+020_roll-045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,-30,phase63(L1-G1),yaw230_pitch+020_roll-030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,-15,phase63(L1-G1),yaw230_pitch+020_roll-015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,0,phase63(L1-G1),yaw230_pitch+020_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,15,phase63(L1-G1),yaw230_pitch+020_roll+015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,30,phase63(L1-G1),yaw230_pitch+020_roll+030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,45,phase63(L1-G1),yaw230_pitch+020_roll+045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+020,R1_high_info,R1_high_info,high-info,230,20,60,phase63(L1-G1),yaw230_pitch+020_roll+060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,-60,phase63(L1-G1),yaw230_pitch+025_roll-060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,-45,phase63(L1-G1),yaw230_pitch+025_roll-045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,-30,phase63(L1-G1),yaw230_pitch+025_roll-030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,-15,phase63(L1-G1),yaw230_pitch+025_roll-015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,0,phase63(L1-G1),yaw230_pitch+025_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,15,phase63(L1-G1),yaw230_pitch+025_roll+015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,30,phase63(L1-G1),yaw230_pitch+025_roll+030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,45,phase63(L1-G1),yaw230_pitch+025_roll+045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+025,R1_high_info,R1_high_info,high-info,230,25,60,phase63(L1-G1),yaw230_pitch+025_roll+060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+030,R1_high_info,R1_high_info,high-info,230,30,-60,phase63(L1-G1),yaw230_pitch+030_roll-060,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+030,R1_high_info,R1_high_info,high-info,230,30,-45,phase63(L1-G1),yaw230_pitch+030_roll-045,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+030,R1_high_info,R1_high_info,high-info,230,30,-30,phase63(L1-G1),yaw230_pitch+030_roll-030,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+030,R1_high_info,R1_high_info,high-info,230,30,-15,phase63(L1-G1),yaw230_pitch+030_roll-015,YES,20_pack (new render),high-info-seed yaw240 pitch+20/+30
R1_high_info__yaw230_pitch+030,R1_high_info,R1_high_info,high-info,230,30,0,phase63(L1-G1),yaw230_pitch+030_roll+000,NO,"01_fullrun (roll+000, 复用不重渲)",high-info-seed yaw240 pitch+20/+30
