epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,0.8201339002382957,2.242138615311369,True,64.49597104635939,0.011583011583011582,57.0984658348054,0.003861003861003861
2,0.771239674697488,1.1609114492160935,True,139.9052636319606,0.003861003861003861,57.152386624840695,0.003861003861003861
3,0.5400695730063875,1.9158364089994875,True,158.1618264688028,0.0,44.962266766426644,0.0
4,0.24610063610440594,1.5990822271709637,True,155.0,0.0,57.16216216216216,0.0
5,0.20930132610818086,1.0836064827409437,True,70.5317137729247,0.0,90.0,0.0
6,0.16889810353770093,1.256808331879965,True,26.061348697853823,0.023166023166023165,84.07131685253276,0.007722007722007722
7,0.1975153415637501,1.0397239890026708,True,114.04337849119915,0.0,35.74563521261841,0.0
8,0.12013662915866254,0.5511419321336327,True,21.811420573230876,0.2471042471042471,52.60794044024235,0.06563706563706563
9,0.18045649873250622,1.1104892417282537,True,115.65756274190188,0.0,57.16216357610401,0.0
10,0.11782855553142095,0.6524579861521482,True,58.82281056702367,0.3590733590733591,10.463942914194352,0.05019305019305019
11,0.08802218526854354,0.7433081613851024,True,24.659178568129374,0.21235521235521235,71.14900153438097,0.05019305019305019
12,0.1564034248812724,0.4921200005294044,True,77.29257631485987,0.06177606177606178,11.724097638919547,0.003861003861003861
13,0.12412003490884425,0.798617221552821,True,72.61317468517996,0.27413127413127414,10.363555192717254,0.06177606177606178
14,0.09046611151957916,0.45733373689297074,True,78.91678878607436,0.13513513513513514,11.579271834559423,0.03088803088803089
15,0.08416823938615241,0.6440963864004672,True,71.0012376934405,0.22007722007722008,9.478344876774043,0.02702702702702703
16,0.098682932492535,0.8660105657786716,True,98.89589371552339,0.0,15.28468252013664,0.0
17,0.07395389985482571,0.6575083249222998,True,100.5516239041067,0.0,15.971694060964474,0.0
18,0.07213027756345475,0.7216945202447739,True,55.68629001926731,0.0,16.363455633542944,0.0
19,0.032394057834299946,0.3618061193757268,True,90.44499981357325,0.003861003861003861,13.384674981178925,0.0
20,0.006857205016570071,0.13485163088806082,True,90.68257852686878,0.007722007722007722,10.842253391433177,0.0
