epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,1.4133358042118913,0.3485021976107826,True,45.0,0.0,57.15743675379219,0.0
2,1.414870579363936,0.4028111515608425,True,45.0,0.0,57.16216216216216,0.0
3,1.1689669641397766,1.2169330455748206,True,45.0,0.0,27.521682487951743,0.0
4,1.1277690913717626,0.7605785858101332,True,45.0,0.0,23.027840367615454,0.0
5,1.111640042167599,0.7637248077843638,True,45.000356018773374,0.0,23.404493615433978,0.0
6,1.0744775351831468,0.671266860327653,True,135.0,0.0,54.44825385620235,0.0
7,0.7223540438433825,2.0442212852321595,True,135.12178166216404,0.0,36.459531757247035,0.0
8,0.6132826603065102,2.686795386616588,True,136.69300207484181,0.0,25.556669701940766,0.0
9,0.4312376753758576,1.9758469391563118,True,44.48091296339587,0.0,21.3891627052691,0.0
10,0.2248499022196915,2.3992042218480276,True,70.96459434759663,0.0,21.43738592959739,0.0
11,0.1408989384012707,1.391332621989121,True,26.35952780881904,0.23166023166023167,15.732339052159814,0.07335907335907337
12,0.05197966774388895,0.7999423123528966,True,49.2211270455458,0.08494208494208494,13.661915953555162,0.023166023166023165
13,0.017274166425784766,0.5562132983121837,True,50.239943571992825,0.08108108108108109,11.130355783410975,0.02702702702702703
14,0.013170157401364738,0.5229556267210168,True,38.35753876868362,0.13513513513513514,8.657132176013526,0.04247104247104247
15,0.010835397088805498,0.46711369117035073,True,41.64399855477469,0.11969111969111969,8.836946995936076,0.023166023166023165
16,0.009651219709066012,0.48512451714299387,True,44.41098639860922,0.12355212355212356,10.355505478658271,0.04633204633204633
17,0.007414821559026585,0.4181725418048933,True,36.51432039171572,0.20077220077220076,9.292818158692375,0.03088803088803089
18,0.0073030259996905164,0.4149875747158606,True,40.43123164232173,0.05405405405405406,8.986698653678406,0.007722007722007722
19,0.007119844833357355,0.4415660161012971,True,35.90100072568793,0.21235521235521235,7.4080220436727675,0.07335907335907337
20,0.0053261689510259586,0.35541299681987115,True,34.717418832668464,0.16602316602316602,8.153444029189444,0.03861003861003861
