epoch,train_loss,val_loss
1,0.40869958187928207,0.3111773337636675
2,0.29943413542811864,0.274980594430651
3,0.27852210908016556,0.2630771509238652
4,0.2564243325966925,0.2435920340674264
5,0.24665884374513508,0.23752890740122115
6,0.23370164852476882,0.22271665036678315
7,0.22145879983266759,0.21061565365110124
8,0.21147707993988457,0.2007137234721865
9,0.19659951038089568,0.1962222410099847
10,0.18551537574502122,0.18622931241989135
11,0.1832978842948724,0.18205117753573827
12,0.17703972026361664,0.17347247004508973
13,0.16314391214830626,0.16761050735201155
14,0.1651435178666513,0.1653252077954156
15,0.15301079569023837,0.15388371114219937
16,0.1532651102616986,0.15126669577189855
17,0.14643177241880984,0.14685309444155012
18,0.14347134623180274,0.15103642301900047
19,0.13229313058709166,0.14522984070437295
20,0.12932520731621908,0.13602403785501208
21,0.11624472952227821,0.1398475957768304
22,0.12290446269681568,0.13300476436104094
23,0.10438983219131483,0.13042669125965664
24,0.11865037256193416,0.11768847703933716
25,0.10884671862076696,0.12437647410801479
26,0.10451733459905452,0.11873950489929744
27,0.0996038194474488,0.11156667854104724
28,0.09833462550892076,0.1203419246843883
29,0.09642082137811671,0.10940584710666111
30,0.08851112933501892,0.10181154097829546
31,0.09551124874217895,0.10996582465512413
32,0.0904610137691718,0.10635759170566286
33,0.0893870030081505,0.10764575047152383
34,0.079255811459853,0.10169020231281008
35,0.07765680503887562,0.09185788993324552
36,0.07832590427057781,0.10446889911379133
37,0.07486070089081888,0.09074627799647195
38,0.07741675029639453,0.09136427002293723
39,0.06898945849223416,0.0927999415567943
40,0.07645204852518772,0.09770948077951158
41,0.06912062352863976,0.08602524421044759
42,0.06857489695239871,0.09302329357181277
43,0.07023498595925462,0.09826815596648625
44,0.07227805396459243,0.09480186828545162
45,0.06849227532029788,0.09729565978050232
46,0.06566161343407673,0.09350347710507256
47,0.05846801538476935,0.08249309424843107
48,0.06272249457758866,0.09152612899030958
49,0.05743317184291555,0.08015698598963873
50,0.05188469320773867,0.08349663870675224
51,0.05906853108910007,0.08383564821311405
52,0.056953997683726235,0.08066417489733015
53,0.053524595237011176,0.08979314054761614
54,0.05273543964561942,0.08051266776663916
55,0.05221408710783582,0.07927682591336115
56,0.04990570833426809,0.0854362530367715
57,0.05106222744680425,0.09092179664543697
58,0.05073550522830304,0.08325471132993698
59,0.04646285929010774,0.08901995441743306
60,0.047900804862724106,0.0832193238394601
61,0.04425646473867008,0.07896975896188191
62,0.04543866593635527,0.0758426668388503
63,0.045158522643585615,0.08016340945448194
64,0.042771444214279655,0.0847552369747843
65,0.04409075312673728,0.0816180088690349
66,0.044608192792953014,0.07733093116964612
67,0.0404017088640329,0.08153022825717926
68,0.03994584588423292,0.08420959902661188
69,0.036995957253193136,0.07133848326546806
70,0.036977745529734006,0.08013276670660291
71,0.043292243834287196,0.07493390887975693
72,0.04403625753564267,0.0787564183984484
73,0.042684151776148205,0.07281427042824881
74,0.038637285711339696,0.07257131912878581
75,0.037873229293109684,0.07232306386743273
76,0.038715706082792095,0.07925959154963494
77,0.040922842311075694,0.0760903394648007
78,0.042120439822572166,0.07543889369283403
79,0.04259957320869075,0.08495139011314937
80,0.038221767850445176,0.06413647968854223
81,0.03648305804093185,0.07011959212166922
82,0.03669049807858933,0.06808002761432103
83,0.03492691662976416,0.06565156834466117
84,0.03398126066326566,0.06388943408216749
85,0.03041028059013254,0.07970970698765346
86,0.033736151611667334,0.06876635785613741
87,0.033462804942317376,0.07017218513148171
88,0.032779576369357785,0.07207332381180355
89,0.030422108234642455,0.07024938208716257
90,0.03050313131688543,0.07172159318413053
91,0.034420985056891326,0.06859560140541622
92,0.0327734434530536,0.06797412825482232
93,0.03169485388015981,0.06868500241211482
94,0.03568795824598779,0.06703623746122633
95,0.034023599229342776,0.07033769339323044
96,0.033250045276132824,0.06392295498933111
97,0.03285142273491589,0.06658652339662824
98,0.02962638202849544,0.07143971707139696
99,0.03297995695874068,0.07474670623029982
100,0.03085224869368237,0.07467987707683019
101,0.03548597420696467,0.07299039789608547
102,0.030383514210608246,0.07168828610863004
103,0.030445251984399336,0.07623055151530675
104,0.030599581014834756,0.06782634790454592
105,0.029467713848735682,0.07397940499441964
106,0.030789424375784757,0.06119862347841263
107,0.02791522504831292,0.06947442144155502
108,0.026814551511200452,0.06936233661004475
109,0.024848096433292485,0.06870531056608473
110,0.025210043250005792,0.06781722051756722
111,0.026821343492895205,0.06682107448577881
112,0.024870609563525575,0.06948138092245375
113,0.027917196778961016,0.06587577334472111
114,0.025430277678089922,0.06878304545368467
115,0.025713505570778415,0.06601293385028839
116,0.02599911623655903,0.06934338680335454
117,0.02614459067543383,0.072423426594053
118,0.023925039450742213,0.06676818558147975
119,0.025503093949113816,0.06230081575257437
120,0.02470742451559693,0.07095855900219508
121,0.02285484572273694,0.06275183739406721
122,0.027238856987832495,0.06907044308526175
123,0.026535588625957444,0.06151043623685837
124,0.024078649698655728,0.0665425782757146
125,0.026780215996858495,0.06747511114392962
126,0.024279426217582042,0.06355372688599996
127,0.024306490302721095,0.05564675150173051
128,0.025768869161129422,0.06379847781998771
129,0.02234993300352702,0.0671551913022995
130,0.02336696761314547,0.06523629959140505
131,0.023443379646190317,0.06721666242395129
132,0.0220727134846667,0.06304837805884225
133,0.026346115627016733,0.06191756044115339
134,0.02430536769674578,0.06293073818087577
135,0.02211697491590549,0.0709110894373485
136,0.026604212056282994,0.060498080509049555
137,0.027262639512388998,0.07064597734383174
138,0.026488773217077367,0.06313542936529432
139,0.02258346778659901,0.06759904708181108
140,0.02498490193637078,0.06496777364185878
141,0.02302399756085809,0.06330641784838267
142,0.021687116500380618,0.06971816888877323
143,0.023544529701052086,0.0647423301424299
144,0.022507309797840262,0.06926257652895791
145,0.0212069011357866,0.06339898322309767
146,0.02232209896771353,0.06476160053695951
147,0.022620461848076454,0.06291507578321866
148,0.021224487519973547,0.06069951504468918
149,0.021288869730453297,0.06089334743363517
150,0.0232536158496332,0.06997585913964681
151,0.022772369006413763,0.06717802988631384
152,0.020265178592812738,0.06743425130844116
153,0.02101593974772609,0.06522358230182103
154,0.02089419396557774,0.05966308521372932
155,0.021484693664508222,0.06580211647919246
156,0.02141688058076701,0.0674162866813796
157,0.019848381243579977,0.061196314011301316
158,0.02150735425800879,0.059747196308204104
159,0.01985161438531393,0.05915771893092564
