epoch,train_loss,val_loss
1,0.37996522793761367,0.28014652473585944
2,0.25690247327565724,0.2373373478651047
3,0.22614563138722102,0.20857559187071664
4,0.1990405664139065,0.19726831657545907
5,0.18564867695419657,0.18505491571766988
6,0.17400866757489436,0.17887199308191026
7,0.1581994398343203,0.16465981687818254
8,0.14809652080438487,0.15791264644690922
9,0.14140099869316466,0.15101152190140316
10,0.1304526840655884,0.15076383011681693
11,0.12715692618335755,0.14722191180501665
12,0.12674546315869048,0.1403334515435355
13,0.1237813276412432,0.14075893930026462
14,0.10961389726897963,0.13955365589686802
15,0.1067095231893431,0.140751257113048
16,0.1003677960531538,0.13272340382848466
17,0.10311073382413197,0.135650492140225
18,0.09647276241921193,0.13591851932661875
19,0.08966944456682747,0.12935675297464644
20,0.08405995267057927,0.1342275049005236
21,0.08363920791640375,0.12525129403386798
22,0.07660659998125971,0.11671227770192283
23,0.08235442746913665,0.12446422576904297
24,0.07755114334647016,0.11558265856334142
25,0.0735252036135743,0.12005737594195774
26,0.0775672542212488,0.12260122341769082
27,0.07315100950468496,0.1146797708102635
28,0.06624358142089251,0.12005029661314828
29,0.07096392315933167,0.11479951483862741
30,0.06985474373900445,0.1098718102489199
31,0.06518534835606654,0.11818104045731681
32,0.06235023234601978,0.11238349548407964
33,0.05556801912998433,0.10918385003294263
34,0.05813619923872169,0.11403547397681645
35,0.05531996168315305,0.10684825011662075
36,0.06401543781743592,0.10995911444936479
37,0.05691110042997406,0.10453924536705017
38,0.05458569747675376,0.10422139763832092
39,0.06189332221556938,0.10921369109834944
40,0.05059384589032212,0.10134080307824271
41,0.04801318165887524,0.10394108508314405
42,0.05234601707272166,0.10214083450181144
43,0.05121498346514007,0.10749410433428629
44,0.048331909953595056,0.11002758571079799
45,0.04793965081365028,0.10382955500057765
46,0.05137798220554423,0.10061498539788383
47,0.051845248067357824,0.10079048616545541
48,0.0504316282764633,0.1012184773172651
49,0.04570759282336565,0.10501518079212734
50,0.04557843106016384,0.09768963413579124
51,0.04633597740456859,0.10235654711723327
52,0.044297135605428826,0.09867341560976846
53,0.03989143449263929,0.09519433890070234
54,0.041529234194363836,0.09552558149610246
55,0.039484753324708126,0.09940360188484192
56,0.041042850142738535,0.09113078841141292
57,0.03995955055232158,0.10584578343800136
58,0.038970454409056825,0.10076139569282531
59,0.04211270729771304,0.09999461088861739
60,0.038748633142951114,0.08402734228542873
61,0.03778430347067848,0.09092944732734136
62,0.034574581392863714,0.08530463022845132
63,0.03558350963183872,0.10776485076972417
64,0.03815225847263955,0.09060871941702707
65,0.03174518897044299,0.08906948609011514
66,0.035930152089197726,0.097039076260158
67,0.03561601140015291,0.08600828179291316
68,0.035581464947037546,0.0994851529598236
69,0.03405927745608835,0.08707258190427508
70,0.03376375392185223,0.09813947422163827
71,0.033626182729355185,0.08836179716246469
72,0.034890416480243526,0.08950284676892417
73,0.03332002431180719,0.08244586501802717
74,0.03502116789032257,0.082875685606684
75,0.031382645928626794,0.08916710700307573
76,0.03097212064488531,0.0875782745225089
77,0.026655934946231054,0.08105691458497728
78,0.029129050923494843,0.08821917176246644
79,0.02798734578844921,0.08548737296036311
80,0.03213088439370557,0.08845118028776987
81,0.030923613070859366,0.09533799971852984
82,0.03084056229590311,0.08045065999031067
83,0.02711178976413835,0.0852886221238545
84,0.028217932199447234,0.0798665715115411
85,0.026030825970439674,0.07802932177271162
86,0.027766508382759975,0.08634683915546962
87,0.02673052842885944,0.08230787771088736
88,0.026914459548983225,0.08706346835408892
89,0.026494972874306234,0.08225562231881278
90,0.026341014324983526,0.07840811397348131
91,0.02671228192720172,0.07856216771262033
92,0.024692331138025592,0.08022475072315761
93,0.0250067632996062,0.07863155433109828
94,0.025593621735700917,0.08574018733842033
95,0.02664449928761799,0.08115848771163396
96,0.027079823421939653,0.08030167349747248
97,0.025191423802456255,0.08030210775988443
98,0.02326212919997068,0.07245004177093506
99,0.024117113053004652,0.07844472101756504
100,0.02457269535236206,0.07637519240379334
101,0.02456920711757023,0.07800809613295964
102,0.023554099627752286,0.07647224707262856
