key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw005.00_pitch-05.00,0.0098754831965319,0.00308184150415251,0.008597137054568448,0.6415270008386287,2.2044098254973705,0.0067936416923793895,5817,10.644992922793524,0.010600374714029474,0.017318100000000003,5483,269,65
yaw005.00_pitch-10.00,0.01625952394811838,0.006198215053555593,0.01584253724592072,0.6087612130972541,1.6232590846926387,0.010061308894562786,5756,25.404384281876137,0.017637984948336606,0.0184434,5452,234,70
yaw005.00_pitch-15.00,0.03818705173920132,0.00454583843884664,0.01232342995456559,0.6311223047798884,7.400441910313479,0.033641213300354675,5674,34.81750848787026,0.04202316176929517,0.017746499999999887,5448,158,68
yaw005.00_pitch-20.00,0.016204101561494384,0.0044250211241021395,0.012437148400998492,0.6442093491666558,2.6619263743700845,0.011779080437392245,5832,7.47203572657904,0.017348797111020026,0.017347400000000013,5466,307,59
yaw005.00_pitch-25.00,0.020631879788312817,0.006445538160630044,0.015937401738743615,0.5955715827278781,2.200955339049001,0.014186341627682772,5905,28.12603135702153,0.021816286267481524,0.018120899999999995,5437,407,61
yaw005.00_pitch-30.00,0.009021788791858061,0.00924893985676893,0.02069045089312773,0.552985099041948,0.02455968666988635,0.00022715106491086844,5950,13.034405789841136,0.009467550205644734,0.018006500000000036,5398,497,55
yaw005.00_pitch-35.00,0.008369196478823232,0.007351330504045821,0.020250600038310657,0.6369820899065526,0.13846010245590584,0.0010178659747774104,5997,26.516233080168043,0.008713881340425812,0.01811560000000001,5365,578,54
yaw005.00_pitch-40.00,0.0033276896351876377,0.00764779638055995,0.02239281442969219,0.6584709615411627,0.5648825531434986,0.004320106745372312,6030,1.0749572809510257,0.003445779070325348,0.01759069999999996,5312,666,52
yaw005.00_pitch-45.00,0.0034116585948007344,0.008076791009605472,0.024661903789974435,0.6724992896578872,0.5775972671889917,0.004665132414804738,6045,0.32813140931747703,0.0035239617551498176,0.01771110000000009,5252,750,43
yaw005.00_pitch-50.00,0.00398011286067181,0.009821699161366186,0.028368759121812664,0.6537846749238212,0.5947633097613446,0.005841586300694376,6074,0.11063551303647148,0.00409149972650644,0.018531100000000134,5193,840,41
yaw005.00_pitch-55.00,0.004584805804280441,0.009202279979474764,0.0296092336128338,0.6892091129475861,0.5017750150498979,0.004617474175194323,6080,0.03807395137522632,0.004708464418985874,0.01842250000000001,5127,919,34
yaw005.00_pitch-60.00,0.005265128077570244,0.00976134787339896,0.033247033164805324,0.7063994304390403,0.46061464606558533,0.0044962197958287155,6105,0.17713394377887887,0.005384993690187704,0.018108400000000024,5103,973,29
yaw005.00_pitch-65.00,0.01128718558708457,0.010172303038637543,0.035475957721706725,0.7132620599439545,0.10959981669955751,0.0011148825484470267,6057,33.552680001586104,0.011635633118934795,0.017089999999999828,5006,1025,26
yaw005.00_pitch-70.00,0.006911780616623937,0.011189578305508046,0.039751635911503255,0.718512759313384,0.3823019574185716,0.004277797688884109,6108,0.4029624488747726,0.007065661759588462,0.01691229999999999,5006,1079,23
yaw005.00_pitch-75.00,0.00875877888707137,0.012913335654948009,0.06120295230142949,0.7890079617181082,0.32172607286675275,0.004154556767876639,6112,1.8678860254807093,0.008947921062918342,0.01682450000000002,4971,1122,19
yaw005.00_pitch-80.00,0.013967953516174502,0.012280959865248372,0.06342217360398851,0.8063617317512428,0.13736659588798453,0.0016869936509261302,6108,36.95828134180177,0.014278930494635689,0.017144500000000118,4928,1164,16
yaw005.00_pitch-85.00,0.012583915844971169,0.010953976366359424,0.03974763376173978,0.7244118623005054,0.148798885819895,0.0016299394786117444,6074,5.602942692821769,0.012936087503154123,0.0169843999999999,4876,1184,14
yaw005.00_pitch-90.00,0.009381896083195389,0.01091658822463842,0.03505847900267511,0.6886177456869866,0.14058349640588955,0.0015346921414430316,6021,0.42886627628858737,0.00972935204145761,0.017490200000000122,4805,1214,2
yaw010.00_pitch+00.00,0.003593694829540258,0.0047148855785596935,0.012192774346678797,0.6133049423781072,0.2377980823369075,0.0011211907490194357,5807,6.360396973901991,0.003864126145596073,0.017093500000000095,5488,261,58
yaw010.00_pitch+05.00,0.0019219075876890533,0.018823476770800766,0.042835234508953116,0.5605609030372785,0.897898373871593,0.01690156918311171,5817,0.6658427267008452,0.0020629816475608055,0.01723180000000002,5509,262,46
yaw010.00_pitch+10.00,0.0029684690274582857,0.010646525023244365,0.06275790776114772,0.8303556411764983,0.7211795378325528,0.00767805599578608,5841,4.4351837260681,0.0031732715829731594,0.016279500000000002,5539,260,42
yaw010.00_pitch+15.00,0.010753459408616859,0.027999116097220705,0.06764766906574955,0.5861037566570518,0.6159357541403142,0.017245656688603846,5857,53.07282301349151,0.01146396635942439,0.016616299999999917,5558,261,38
yaw010.00_pitch+20.00,0.0034020051305136433,0.019613507110950057,0.03501453650426225,0.4398467302697968,0.826547842195222,0.016211501980436412,5862,6.5359795774175655,0.0036236903297767677,0.017901799999999968,5566,257,39
