epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,0.4841011131213883,0.4038676631879632,True,151.03313512323444,0.0,46.60260813945049,0.0
2,0.45111925571651784,0.26535793137997643,True,143.1380988308822,0.0,46.25677462848457,0.0
3,0.4496601698762279,0.2494498024746889,True,151.30359867640905,0.0,46.22037694864982,0.0
4,0.4483673446259256,0.22179861730634096,True,140.70322225268742,0.0,46.22710938492797,0.0
5,0.4474815463615676,0.22580279267147024,True,139.30466271183207,0.0,46.278005297119556,0.0
6,0.4456365891432358,0.21852526996364313,True,146.97595678793417,0.0,46.290401761596264,0.0
7,0.4440487436318802,0.22100171415135997,True,144.47889712418367,0.0,46.32955035647831,0.0
8,0.44229947156825306,0.2284145099487311,True,136.12369715569102,0.0,46.253791173452576,0.0
9,0.4379347375893997,0.2261658089101451,True,148.39820863289262,0.0,46.24322766871066,0.0
10,0.43600750727168586,0.32454819554883796,True,153.07968269259774,0.0,46.15507868696705,0.0
11,0.43261092800205037,0.32943138218595663,True,150.65063429431106,0.0,46.263074950361805,0.0
12,0.4338651208554284,0.4781485383777451,True,154.6385234111064,0.0,46.161050118239864,0.0
13,0.4300942324985892,0.37366405867810654,True,160.70090103701736,0.0,46.1949423851884,0.0
14,0.42955585657540013,0.384007824111077,True,153.90162134446692,0.0,46.18515512639203,0.0
15,0.4286786247107942,0.449958032914288,True,153.99005270740702,0.0,46.20036424234009,0.0
16,0.42805540612188436,0.4356871002395653,True,146.51117261128076,0.0,46.23391977056113,0.0
17,0.4289408235226647,0.5209970203393774,True,156.27874089530076,0.0,46.22260864360912,0.0
18,0.42673818792326973,0.475866005586115,True,157.0247361089272,0.0,46.21871435458135,0.0
19,0.4280324073161109,0.5208114249309417,True,150.28915319770115,0.0,46.28254380143287,0.0
20,0.42819845373347654,0.4816389135518776,True,158.40878501453915,0.0,46.236977821381394,0.0
