epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,0.859950570196941,0.8879131225041652,True,115.5216214684446,0.0,57.16216219161928,0.0
2,0.7985418778041313,1.5153363428285116,True,115.0,0.0,57.16216216216216,0.0
3,0.4292205135370123,1.531478840729595,True,115.00010687043768,0.0,57.16216216216216,0.0
4,0.1839652767982976,1.2500012566385739,True,150.21235780458193,0.0,54.73594724395561,0.0
5,0.12218191847205162,1.3138382583856134,True,152.992277992278,0.0,57.16216216216216,0.0
6,0.1256536908190826,0.8521086962319224,True,143.61090317656175,0.0,57.16216216216216,0.0
7,0.10152893975890916,1.0952708444415755,True,149.44015444015443,0.0,57.16216216216216,0.0
8,0.19552532866083341,1.4901648767319937,True,145.06496591457528,0.0,57.16216216216216,0.0
9,0.08988179446294389,0.6555356957579144,True,115.0,0.0,57.16216216216216,0.0
10,0.13002680132872071,0.7767932473089225,True,144.5753251005784,0.0,57.16216216216216,0.0
11,0.09163197229520001,0.5958941374000042,True,148.82239382239382,0.0,57.0916433739386,0.0
12,0.06452480135164385,0.4282269502945799,True,148.38417783759274,0.0,57.16216216216216,0.0
13,0.07504743363322883,0.30665039276431094,True,149.1337626689189,0.0,59.15238725080453,0.0
14,0.07169425102143452,0.5623865854678899,True,147.63508122860236,0.0,57.16216216216216,0.0
15,0.06728269384595854,0.3999586666052467,True,145.5880068628024,0.0,57.16216216216216,0.0
16,0.052791206005575325,0.4080495665832852,True,146.69652489621666,0.0,57.16216216216216,0.0
17,0.04800649218518158,0.24345542451932783,True,145.75116143539606,0.0,57.16216216216216,0.0
18,0.053230373638457264,0.5342005986699638,True,150.02456352793573,0.0,53.957528044358185,0.0
19,0.05481759066982516,0.49615853785152064,True,149.44173469690742,0.0,50.94851562323257,0.0
20,0.05079821278822833,0.5386570810173548,True,149.16390555245536,0.0,50.01992229214046,0.0
