epoch,train_loss,val_loss
1,0.47224901815079035,0.36414499282836915
2,0.3429477532422352,0.3234971250806536
3,0.32066193831750384,0.3112259907381875
4,0.31076163990459477,0.31262415647506714
5,0.2985904773111665,0.3038403579166957
6,0.28914204748019867,0.29736846685409546
7,0.2776168297387355,0.29631149257932393
8,0.2735528054499923,0.29323342272213526
9,0.26703131357687615,0.2883673412459237
10,0.252476486230193,0.28668693814958846
11,0.24825883848629032,0.27674420986856735
12,0.25035821502204475,0.28160292506217954
13,0.24642300166414643,0.28101590020315986
14,0.2372777479474117,0.2772777736186981
15,0.23216433666950856,0.28062653626714434
16,0.22679115940368408,0.2737146658556802
17,0.22189392639095787,0.27265694907733373
18,0.2160146253358831,0.2749736326081412
19,0.21595858400075515,0.278411300267492
20,0.20793095834513542,0.2818245470523834
21,0.20340707265568458,0.2786998169762748
22,0.20293889701578163,0.27314597283090863
23,0.19383688977725977,0.2713785039527076
24,0.199135434246402,0.2666460944073541
25,0.19309741835611116,0.27100732411657064
26,0.1853541644756578,0.2764743200370244
27,0.18149696766906692,0.27383903435298373
28,0.18382926478479092,0.27160942256450654
29,0.18306301438893136,0.27327183059283666
30,0.17730678731764188,0.2777276758636747
31,0.1749990929983437,0.26658816720758166
32,0.17037065462151388,0.2642741411924362
33,0.16931431400415953,0.2620923046554838
34,0.16468655102312246,0.2744537966591971
35,0.169494718736696,0.264145816223962
36,0.1659635398570005,0.27354760553155627
37,0.15921428077068464,0.26498934882027764
38,0.16036507045291035,0.26490994904722487
39,0.15741077941539655,0.2738865396806172
40,0.15004881512420004,0.2678599502359118
41,0.14655629194756808,0.26453405150345394
42,0.15019045868097783,0.26635227118219645
43,0.14768962294763188,0.268972110748291
44,0.14070249739273402,0.2721232111964907
45,0.14566824943832987,0.2675151045833315
46,0.14578261148336727,0.26707810844693863
47,0.14354318774720493,0.2725921311548778
48,0.14729870186182364,0.26416634576661246
49,0.1387181061305119,0.2604229348046439
50,0.13405366742166278,0.2704042400632586
51,0.1343682508909046,0.2679784825869969
52,0.14108663974710298,0.2673822700977325
53,0.1322723398411888,0.26667165415627614
54,0.12548205364978546,0.26246545825685774
55,0.13119476927745405,0.26065418464796886
56,0.13279714414165034,0.26117691993713377
57,0.1307215920350056,0.269877324785505
58,0.12628687748794656,0.25522319674491883
59,0.12787705667806562,0.2734488495758602
60,0.12536675774130052,0.2621243055377688
61,0.11431719471252197,0.271649466242109
62,0.12631327813726123,0.2741948847259794
63,0.12479088205321433,0.274475491472653
64,0.11071402775404932,0.2605970518929618
65,0.11923891102124277,0.2594443649053574
66,0.11652959745582425,0.2665752904755729
67,0.12108394188631068,0.2676919749804905
68,0.10925147506419973,0.26439078577927183
69,0.11264551059073284,0.2604161194392613
70,0.11400131280426445,0.27203389831951685
71,0.11406637176368419,0.2758753759520394
72,0.10717704544111849,0.2648552349635533
73,0.11140704042481699,0.2610144534281322
74,0.1211187415499882,0.2620189334665026
75,0.10899576552701885,0.2678326496056148
76,0.10614220250139864,0.2672052826200213
77,0.10730818060903312,0.26815039941242763
78,0.10891740966330202,0.27528659786496845
79,0.10420904489859383,0.26761158193860735
80,0.10691647596829315,0.26710883038384575
81,0.10610305810376976,0.26490896471909114
82,0.10707760116558515,0.26499937091554915
83,0.10342633671277793,0.26681506633758545
84,0.100597943323226,0.2762270322867802
85,0.1042638610168418,0.271881399835859
86,0.1050638830947622,0.26851628933634075
87,0.10502700068281556,0.271595618554524
88,0.10282753038734568,0.2792940293039594
89,0.10347230592163588,0.26495229942458015
90,0.10098604417238947,0.2670448098863874
91,0.10089168406453904,0.26666267429079327
92,0.09971110756983766,0.26271545120647977
93,0.10121303640610371,0.26311030302728927
94,0.0912187133070419,0.2733915822846549
95,0.09347946857156804,0.2763530101094927
96,0.09081600491308192,0.2728974350861141
97,0.09004606986765751,0.26668969222477507
98,0.09162410977255175,0.2762166747025081
99,0.09258179386439162,0.2735012676034655
100,0.09532742672078774,0.26810185738972253
101,0.09122956324481202,0.2741052082606724
102,0.09924403060604793,0.2683398144585746
103,0.08893414003175698,0.2703379077570779
