epoch,train_loss,grad_norm_mean,grad_finite,val_yaw_cmae_deg,val_yaw_hit@10,val_pitch_mae_deg,val_yaw_exact_sentinel
1,1.0697764528208766,2.1586447834949953,True,86.337133026031,0.0,56.67817645275455,0.0
2,0.4766421477342474,1.731899152301107,True,50.85020817384757,0.21621621621621623,55.999700498857095,0.0
3,0.25808497749525927,2.069175678309622,True,74.30361759524548,0.04247104247104247,56.196216441489554,0.011583011583011582
4,0.2479603273858284,1.5474202859538744,True,165.63249188868696,0.0,57.16216216216216,0.0
5,0.23821110265522166,1.1566162528740094,True,74.15355433092154,0.007722007722007722,90.0,0.0
6,0.1666030504194827,1.116469744051863,True,73.81709885712296,0.08494208494208494,35.535439104186985,0.023166023166023165
7,0.1631206826403223,1.276290207458108,True,168.56757198613582,0.0,56.846913937896375,0.0
8,0.12990754161929263,0.5760737898193831,True,37.138463966634745,0.42857142857142855,60.83012652305102,0.14285714285714285
9,0.12003964455477123,0.7255073728885979,True,48.44193242783712,0.305019305019305,79.1941546583728,0.14671814671814673
10,0.11075276945685518,0.39224136515518704,True,38.61192793091292,0.4092664092664093,38.677559529032024,0.13513513513513514
11,0.07973545577762456,0.29692759025954263,True,59.07492175893894,0.17374517374517376,35.02075858281846,0.08108108108108109
12,0.09457899951215448,0.5462038492457663,True,56.82502167749589,0.1969111969111969,40.89664036024031,0.05019305019305019
13,0.09872705148982591,0.6051983904686287,True,46.530284351363605,0.23938223938223938,29.444137363417727,0.04633204633204633
14,0.07238759697768195,0.35180589027306586,True,32.65270585166902,0.444015444015444,61.85328185328186,0.138996138996139
15,0.0835103222393784,0.5830363750635823,True,13.958389444240732,0.5212355212355212,96.52509652509653,0.15057915057915058
16,0.09789912614586024,0.6594435319650813,True,57.042594444797764,0.1583011583011583,31.178785057716848,0.015444015444015444
17,0.06003823587349776,0.3801502729045425,True,44.34025402879163,0.3088803088803089,12.691286480219668,0.13513513513513514
18,0.10618705000599911,1.0314028037954095,True,43.72178299362595,0.46332046332046334,30.74732236454846,0.15057915057915058
19,0.12080517803029768,0.6900784930154554,True,139.79826521413207,0.13513513513513514,50.19751027376035,0.04633204633204633
20,0.09708561494561105,0.4731014885655332,True,46.15257344190679,0.20077220077220076,13.320753048400622,0.04247104247104247
