epoch,train_loss,val_loss
1,0.4408564986809956,0.3685516502176012
2,0.38169948409971505,0.3555498821394784
3,0.3649820038522751,0.3487087632928576
4,0.36085419708839744,0.3479128871645246
5,0.3511578134702747,0.33777529852730886
6,0.3477495801808779,0.3305358818599156
7,0.3425928975718483,0.3341432912009103
8,0.33819746759390956,0.32926486560276574
9,0.33227003515296044,0.3246048467499869
10,0.33052933131399204,0.3213699221611023
11,0.33063225604289376,0.3275177495820182
12,0.32432420797923955,0.3223518524851118
13,0.3327317464944524,0.32173097644533427
14,0.3271177708573282,0.3194662298474993
15,0.32280387421060835,0.3171827145985195
16,0.3165915530062484,0.31998579842703684
17,0.31375485187525437,0.314782920054027
18,0.31886620631649903,0.3183534758431571
19,0.31296732873518557,0.31827806404658726
20,0.31726749397509896,0.3150248842579978
21,0.30936094880315806,0.3170676623071943
22,0.31251985681628675,0.3213564327784947
23,0.31039355581437716,0.31253614510808675
24,0.30489224682481,0.31500062346458435
25,0.3021918556671159,0.32010755709239413
26,0.3009748383165465,0.30857415199279786
27,0.2982024317524573,0.31408977338245936
28,0.30252272054738305,0.315371264730181
29,0.302890489569354,0.30747404864856176
30,0.29140801190483,0.31483176265444074
31,0.28742161557263635,0.30815802386828833
32,0.29171703255621195,0.3118006655148097
33,0.28811297286467275,0.30964588522911074
34,0.28920600305230326,0.3056094382490431
35,0.2841382970500797,0.3001133339745658
36,0.28718471834121756,0.30912131752286637
37,0.2876047471912038,0.30259304898125783
38,0.28185344785187216,0.3067055991717747
39,0.2846626942947533,0.3045350423880986
40,0.2815190187885325,0.30726732867104667
41,0.2771337048198571,0.30808152982166837
42,0.2894988502532932,0.3062103424753462
43,0.2743422894558305,0.31207023773874554
44,0.2750871817764973,0.30638428841318405
45,0.2714267255040299,0.30860462955066137
46,0.26941208067626343,0.30747629148619515
47,0.26851542238443826,0.30711515716144017
48,0.2718459078198428,0.2967762453215463
49,0.2666188627746135,0.3054566775049482
50,0.27057569255625585,0.31102452789034163
51,0.2709324822279742,0.3073038390704564
52,0.26625690345865793,0.3143001539366586
53,0.2738248355435224,0.30575997233390806
54,0.2687465320895451,0.302411391053881
55,0.2591885960864343,0.3147954327719552
56,0.26892681808920565,0.31109684705734253
57,0.2666846295127225,0.30219297409057616
58,0.2602741908857708,0.3067954795701163
59,0.264748383796448,0.30911679778780254
60,0.25971330816114774,0.31065642493111745
61,0.26034343782580766,0.3122623256274632
62,0.2671841256995396,0.3065468498638698
63,0.2556133660922889,0.30863722137042454
64,0.25701858397063737,0.3026369707924979
65,0.2529746572988283,0.30736532722200666
66,0.2513875897252538,0.310444529567446
67,0.25840640369782863,0.31136944379125325
68,0.244351060098272,0.3093957032476153
69,0.2577462564247328,0.305433418069567
70,0.2529228833068963,0.3073220440319606
71,0.25155129239995355,0.31060790164130075
72,0.25188736392592026,0.30992300254958016
73,0.24579911190705445,0.3022295696394784
74,0.2509017110823738,0.3105687652315412
75,0.25206919101796393,0.31628167373793464
76,0.25463516277064224,0.30821277073451453
77,0.24329928169771367,0.308672297000885
78,0.2440250804962104,0.3067165493965149
79,0.2455815296507644,0.3107065864971706
80,0.24285260811580434,0.3094527210508074
81,0.2433774115560745,0.31000913211277553
82,0.24183945990371025,0.3155885083334787
83,0.24492434474439434,0.3117079104696001
84,0.2431893884659237,0.3155859862055097
85,0.2403723759242527,0.31243614980152673
86,0.23280242442767107,0.31803834182875496
87,0.2430385314126633,0.32306560277938845
88,0.23991927999480367,0.31136676839419775
89,0.24283284017713624,0.3212852954864502
90,0.23765422221187166,0.32030642458370756
91,0.23387644817096515,0.32062772171837944
92,0.23405079747389732,0.30950752752167837
93,0.23207977821729533,0.3237413832119533
