epoch,train_loss,val_loss
1,0.4136078257120312,0.2860688371317727
2,0.26306391789265254,0.23947310958589826
3,0.22407569136755082,0.21754224853856222
4,0.20289800796479146,0.20218857739652907
5,0.18663116119682896,0.1925474477665765
6,0.16986976376011784,0.18480339092867715
7,0.1596985663523894,0.17282574432236808
8,0.1517395971882195,0.168967313851629
9,0.1459311633296377,0.16088155848639352
10,0.13106602904110565,0.15648828617164068
11,0.13176028282244295,0.16183530262538365
12,0.11837810833754803,0.14674854704311915
13,0.11591805888217466,0.15076577024800436
14,0.11290416531727962,0.1443750351667404
15,0.10659124524883436,0.13853160909243992
16,0.10128130246330959,0.14200351749147688
17,0.09420901208745439,0.1345649093389511
18,0.09621411703566675,0.14270815891878946
19,0.09146346980259219,0.13381254715578897
20,0.08991935285433571,0.13173041386263712
21,0.08899414510222989,0.13610877564975193
22,0.08830704828509217,0.12524642603737968
23,0.07918112732959683,0.12863203968320575
24,0.079336972632586,0.12491060069629124
25,0.07908162620864795,0.12733187462602344
26,0.07738044505962047,0.12196333067757743
27,0.07351028003447009,0.12427389110837664
28,0.07140861709683234,0.11491433467183794
29,0.06922363912021712,0.12066055791718619
30,0.06786381287854264,0.11423066684177943
31,0.0638292704313517,0.11550515847546713
32,0.06344201980856765,0.12321126163005829
33,0.06143671043256883,0.118009580884661
34,0.06323051925080284,0.11976378560066223
35,0.056118244652638004,0.10461223423480988
36,0.05798132270971581,0.11553166168076652
37,0.05891341414322438,0.11164908153670175
38,0.05129341141289335,0.1090984651020595
39,0.05348952528135603,0.10993037394114903
40,0.05476695903267573,0.1079529413155147
41,0.04856163295081835,0.10183664304869515
42,0.051001639821654315,0.11401722771780831
43,0.051275004528555525,0.1128208679812295
44,0.05091130545571261,0.11055189030511038
45,0.04806520979765465,0.103078921352114
46,0.04877080898698863,0.11791562821183886
47,0.046759577305924616,0.10441717760903495
48,0.0427854642020555,0.11701271363667079
49,0.04559154475693381,0.10597437066691262
50,0.044873662081217895,0.10097941287926265
51,0.042082611789023686,0.10465043570314135
52,0.04374892039631442,0.1153145262173244
53,0.04259902150841632,0.09834693627698081
54,0.04249902917849658,0.10179792898041862
55,0.03954286631163653,0.09743731277329581
56,0.038715475353000434,0.0955556835447039
57,0.03610988532988682,0.10423470990998404
58,0.03762701309251319,0.09724440957818713
59,0.03466064773738173,0.10415833166667393
60,0.03673243084608132,0.09967437216213772
61,0.039669249352352234,0.09571791844708578
62,0.03765542837617453,0.09500039177281516
63,0.035652263232276875,0.09470188702855792
64,0.03686962217145449,0.10405546511922564
65,0.03661843839880628,0.09459906475884573
66,0.033051060152043246,0.0970833774123873
67,0.034822417439671224,0.09578590393066407
68,0.03134803021356437,0.09305569103785924
69,0.03194271392630641,0.08824814983776637
70,0.037343358617692814,0.09100669537271772
71,0.03594349367712785,0.09079282624380929
72,0.03586412377681974,0.09721280080931527
73,0.033886915790727674,0.08773517949240549
74,0.03299291195020371,0.1023113591330392
75,0.030177947332285227,0.09020825326442719
76,0.030295062624910586,0.08467001233782087
77,0.03245295314895747,0.0983130863734654
78,0.031141928600587388,0.08660630668912615
79,0.03124017053702267,0.0864217506987708
80,0.026431479446629647,0.08572413751057216
81,0.03193336489013203,0.09454795888492039
82,0.027657618498029335,0.09273963911192758
83,0.02704869105842884,0.09482125214168004
84,0.025275829405280666,0.08991157838276455
85,0.02839051300848356,0.09235484685216631
86,0.02611573999267912,0.08272364395005362
87,0.024120491676257516,0.08789706570761545
88,0.0251207814004345,0.08559204382555825
89,0.023127319241607592,0.08434224767344338
90,0.02565675566293842,0.08108186764376504
91,0.02567327623363075,0.07845444296087538
92,0.026867421380315327,0.09751484564372472
93,0.026325980734020524,0.08536197032247271
94,0.02488264976793877,0.08414526241166251
95,0.02570002287507163,0.0856277687208993
96,0.02552613439981298,0.08515868953296117
97,0.025737105092930326,0.09174350457532066
98,0.02597312280845367,0.08003951055662972
99,0.023990038292710777,0.08930811924593789
100,0.024737068688493638,0.08191648125648499
101,0.02411210937276615,0.08721681790692466
102,0.021873794108973305,0.08199264023985181
103,0.022071408399018472,0.0834436582667487
104,0.022801527131487802,0.0802472791501454
105,0.02324973152980182,0.07495020074503762
106,0.021938682889456648,0.09131576333727155
107,0.026443932337775748,0.08142426865441459
108,0.02374124911086068,0.08831596374511719
109,0.023765874927330823,0.07535597085952758
110,0.02054003520238463,0.08051626767430986
111,0.02271738678190467,0.08005835839680263
112,0.023157692737678863,0.07794068285397121
113,0.022586861076114656,0.0809004225901195
114,0.02135710365951167,0.09199809048857008
115,0.02300249781876432,0.08033448117119925
116,0.022712445667354295,0.07965812768254961
117,0.02240183094241797,0.06883066637175424
118,0.021782694377838824,0.08430173652512686
119,0.02159058850516646,0.07241339215210506
120,0.023969265266750042,0.08288595931870597
121,0.02126267226495603,0.06520307574953352
122,0.01993688776903847,0.07282436617783138
123,0.01987380674687838,0.0694625301020486
124,0.020706047004561863,0.0709493807383946
